estimate_id,ingredient_food_id,ingredient_name,edible_grams,weight_status,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
EST_REGIONAL_20260918_049_V1,FC000338,"Pepper, sweet/bell, long, green, boiled",35,ASSUMED_REFERENCE_MIXTURE,32.0,0.9,6.4,0.3,1.2,3.1,2.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 6.4, ""value_per_100g"": 6.4}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 1.2, ""value_per_100g"": 1.2}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 32.0, ""value_per_100g"": 32.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 0.9, ""value_per_100g"": 0.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 2.0, ""value_per_100g"": 2.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D168"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3447"", ""value_for_portion"": 3.1, ""value_per_100g"": 3.1}}"
EST_REGIONAL_20260918_049_V1,FC000333,"Onion, Bombay bulb, boiled",30,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 9.7, ""value_per_100g"": 9.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 0.4, ""value_per_100g"": 0.4}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 1.3, ""value_per_100g"": 1.3}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 47.0, ""value_per_100g"": 47.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 1.2, ""value_per_100g"": 1.2}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 3.0, ""value_per_100g"": 3.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D142"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3421"", ""value_for_portion"": 4.6, ""value_per_100g"": 4.6}}"
EST_REGIONAL_20260918_049_V1,FC000099,Soy sauce,15,ASSUMED_REFERENCE_MIXTURE,75.0,3.5,15.0,0.1,1.0,0.5,2041.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 15.0, ""value_per_100g"": 15.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 0.1, ""value_per_100g"": 0.1}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 1.0, ""value_per_100g"": 1.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 75.0, ""value_per_100g"": 75.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 3.5, ""value_per_100g"": 3.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 2041.0, ""value_per_100g"": 2041.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""N023"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4346"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}}"
EST_REGIONAL_20260918_049_V1,FC000969,"Sugar, brown",8,ASSUMED_REFERENCE_MIXTURE,398.0,0.1,98.7,0.3,0.0,97.6,15.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 98.7, ""value_per_100g"": 98.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 398.0, ""value_per_100g"": 398.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 0.1, ""value_per_100g"": 0.1}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 15.0, ""value_per_100g"": 15.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""M042"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4313"", ""value_for_portion"": 97.6, ""value_per_100g"": 97.6}}"
EST_REGIONAL_20260918_049_V1,FC000642,"Oil, corn",8,ASSUMED_REFERENCE_MIXTURE,896.0,0.0,0.0,99.6,0.0,0.0,0.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 99.6, ""value_per_100g"": 99.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 896.0, ""value_per_100g"": 896.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K009"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4269"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_REGIONAL_20260918_050_V1,FC000382,"Chicken, white meat, boiled",170,ASSUMED_REFERENCE_MIXTURE,173.0,32.9,0.0,4.6,0.0,0.0,81.0,,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Unknown"", ""source_name"": null, ""source_record_id"": null, ""source_url"": null, ""value_for_portion"": null, ""value_per_100g"": null}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 4.6, ""value_per_100g"": 4.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 173.0, ""value_per_100g"": 173.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 32.9, ""value_per_100g"": 32.9}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 81.0, ""value_per_100g"": 81.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F111"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3818"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_REGIONAL_20260918_050_V1,FC001226,"Soup, cream of mushroom, cnd",80,ASSUMED_REFERENCE_MIXTURE,102.0,1.7,8.7,6.7,0.9,0.5,872.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 8.7, ""value_per_100g"": 8.7}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 6.7, ""value_per_100g"": 6.7}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 0.9, ""value_per_100g"": 0.9}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 102.0, ""value_per_100g"": 102.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 1.7, ""value_per_100g"": 1.7}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 872.0, ""value_per_100g"": 872.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""R076"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4496"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}}"
EST_REGIONAL_20260918_050_V1,FC000070,Garlic bulb,15,ASSUMED_REFERENCE_MIXTURE,129.0,7.0,24.6,0.3,1.7,0.8,10.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 24.6, ""value_per_100g"": 24.6}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 0.3, ""value_per_100g"": 0.3}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 1.7, ""value_per_100g"": 1.7}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 129.0, ""value_per_100g"": 129.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 7.0, ""value_per_100g"": 7.0}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 10.0, ""value_per_100g"": 10.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""D084"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3363"", ""value_for_portion"": 0.8, ""value_per_100g"": 0.8}}"
EST_REGIONAL_20260918_050_V1,FC000096,Butter,12,ASSUMED_REFERENCE_MIXTURE,772.0,0.5,0.0,85.5,0.0,0.0,550.0,227.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 227.0, ""value_per_100g"": 227.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 85.5, ""value_per_100g"": 85.5}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 772.0, ""value_per_100g"": 772.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 550.0, ""value_per_100g"": 550.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""K001"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/4261"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_REGIONAL_20260918_051_V1,FC001350,"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",200,ASSUMED_REFERENCE_MIXTURE,269.0,28.56,3.15,14.92,0.1,0.0,84.0,90.0,"{""carbs_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 3.15, ""value_per_100g"": 3.15}, ""cholesterol_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 90.0, ""value_per_100g"": 90.0}, ""fat_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 14.92, ""value_per_100g"": 14.92}, ""fiber_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 0.1, ""value_per_100g"": 0.1}, ""kcal_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 269.0, ""value_per_100g"": 269.0}, ""protein_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 28.56, ""value_per_100g"": 28.56}, ""sodium_mg_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 84.0, ""value_per_100g"": 84.0}, ""sugar_g_100g"": {""label"": ""Other source"", ""source_name"": ""USDA FoodData Central SR Legacy"", ""source_record_id"": ""USDA_FC001350_171449"", ""source_url"": ""https://fdc.nal.usda.gov/food-details/171449/nutrients"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_REGIONAL_20260918_052_V1,FC000014,"Rice noodles, cooked",240,ASSUMED_REFERENCE_MIXTURE,115.0,0.5,26.9,0.6,1.1,0.0,4.0,0.0,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 26.9, ""value_per_100g"": 26.9}, ""cholesterol_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 0.6, ""value_per_100g"": 0.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 1.1, ""value_per_100g"": 1.1}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 115.0, ""value_per_100g"": 115.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 0.5, ""value_per_100g"": 0.5}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 4.0, ""value_per_100g"": 4.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""A138"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3100"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
EST_REGIONAL_20260918_052_V1,FC000388,"Pork Boston butt, lean, boiled",50,ASSUMED_REFERENCE_MIXTURE,212.0,15.6,0.0,16.6,0.0,0.0,47.0,,"{""carbs_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""cholesterol_mg_100g"": {""label"": ""Unknown"", ""source_name"": null, ""source_record_id"": null, ""source_url"": null, ""value_for_portion"": null, ""value_per_100g"": null}, ""fat_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 16.6, ""value_per_100g"": 16.6}, ""fiber_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}, ""kcal_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 212.0, ""value_per_100g"": 212.0}, ""protein_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 15.6, ""value_per_100g"": 15.6}, ""sodium_mg_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 47.0, ""value_per_100g"": 47.0}, ""sugar_g_100g"": {""label"": ""Verified"", ""source_name"": ""DOST-FNRI PhilFCT"", ""source_record_id"": ""F158"", ""source_url"": ""https://i.fnri.dost.gov.ph/fct/library/report/3865"", ""value_for_portion"": 0.0, ""value_per_100g"": 0.0}}"
