recipe_id,estimate_id,ingredient_food_id,ingredient_name,edible_grams,weight_status,kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,fiber_g_100g,sugar_g_100g,sodium_mg_100g,cholesterol_mg_100g,nutrient_provenance_json
PH_DISH_026,EST_PH_DISH_026_V1,FC000612,"Salt, coarse",3,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,34836.0,0.0,"{""kcal_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":34836.0,""value_for_portion"":34836.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_026,EST_PH_DISH_026_V1,FC001237,"Beverages, water, tap, drinking",80,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"{""kcal_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""fat_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""sodium_mg_100g"":{""value_per_100g"":4.0,""value_for_portion"":4.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Other source"",""source_url"":""https://fdc.nal.usda.gov/food-details/173647/nutrients"",""source_record_id"":""USDA_FC001237_173647"",""source_name"":""USDA FoodData Central SR Legacy""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000250,"Bitter melon/gourd fruit, boiled",400,ASSUMED_REFERENCE_MIXTURE,19.0,0.4,3.8,0.2,1.6,1.5,1.0,0.0,"{""kcal_100g"":{""value_per_100g"":19.0,""value_for_portion"":19.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":3.8,""value_for_portion"":3.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.2,""value_for_portion"":0.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.6,""value_for_portion"":1.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":1.5,""value_for_portion"":1.5,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":1.0,""value_for_portion"":1.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3298"",""source_record_id"":""D019"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000016,"Egg, chicken, whole, boiled",200,ASSUMED_REFERENCE_MIXTURE,166.0,14.0,0.6,12.0,0.0,0.4,136.0,460.0,"{""kcal_100g"":{""value_per_100g"":166.0,""value_for_portion"":166.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":14.0,""value_for_portion"":14.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.6,""value_for_portion"":0.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":12.0,""value_for_portion"":12.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":136.0,""value_for_portion"":136.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":460.0,""value_for_portion"":460.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4216"",""source_record_id"":""H004"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000280,"Tomato, boiled",150,ASSUMED_REFERENCE_MIXTURE,25.0,0.4,5.6,0.1,0.3,3.6,11.0,0.0,"{""kcal_100g"":{""value_per_100g"":25.0,""value_for_portion"":25.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":5.6,""value_for_portion"":5.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":3.6,""value_for_portion"":3.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":11.0,""value_for_portion"":11.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000333,"Onion, Bombay bulb, boiled",60,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.2,""value_for_portion"":1.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":9.7,""value_for_portion"":9.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.3,""value_for_portion"":1.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":3.0,""value_for_portion"":3.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000070,Garlic bulb,10,ASSUMED_REFERENCE_MIXTURE,129.0,7.0,24.6,0.3,1.7,0.8,10.0,0.0,"{""kcal_100g"":{""value_per_100g"":129.0,""value_for_portion"":129.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":7.0,""value_for_portion"":7.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":24.6,""value_for_portion"":24.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.7,""value_for_portion"":1.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.8,""value_for_portion"":0.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":10.0,""value_for_portion"":10.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3363"",""source_record_id"":""D084"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000098,Coconut oil,25,ASSUMED_REFERENCE_MIXTURE,892.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,"{""kcal_100g"":{""value_per_100g"":892.0,""value_for_portion"":892.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":99.1,""value_for_portion"":99.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4268"",""source_record_id"":""K008"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_027,EST_PH_DISH_027_V1,FC000612,"Salt, coarse",3,ASSUMED_REFERENCE_MIXTURE,0.0,0.0,0.0,0.0,0.0,0.0,34836.0,0.0,"{""kcal_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":34836.0,""value_for_portion"":34836.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4342"",""source_record_id"":""N019"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_028,EST_PH_DISH_028_V1,FC000251,"Bottle gourd fruit, boiled",500,ASSUMED_REFERENCE_MIXTURE,16.0,0.2,3.8,0.0,1.1,2.4,2.0,0.0,"{""kcal_100g"":{""value_per_100g"":16.0,""value_for_portion"":16.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.2,""value_for_portion"":0.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":3.8,""value_for_portion"":3.8,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.1,""value_for_portion"":1.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":2.4,""value_for_portion"":2.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":2.0,""value_for_portion"":2.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3305"",""source_record_id"":""D026"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_028,EST_PH_DISH_028_V1,FC000454,"Shrimp, banana prawn, boiled",200,ASSUMED_REFERENCE_MIXTURE,104.0,11.2,14.0,0.4,0.0,0.0,113.0,,"{""kcal_100g"":{""value_per_100g"":104.0,""value_for_portion"":104.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":11.2,""value_for_portion"":11.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":14.0,""value_for_portion"":14.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":113.0,""value_for_portion"":113.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/4094"",""source_record_id"":""G114"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":null,""value_for_portion"":null,""label"":""Unknown"",""source_url"":null,""source_record_id"":null,""source_name"":null}}"
PH_DISH_028,EST_PH_DISH_028_V1,FC000280,"Tomato, boiled",100,ASSUMED_REFERENCE_MIXTURE,25.0,0.4,5.6,0.1,0.3,3.6,11.0,0.0,"{""kcal_100g"":{""value_per_100g"":25.0,""value_for_portion"":25.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":5.6,""value_for_portion"":5.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.1,""value_for_portion"":0.1,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":0.3,""value_for_portion"":0.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":3.6,""value_for_portion"":3.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":11.0,""value_for_portion"":11.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3537"",""source_record_id"":""D258"",""source_name"":""DOST-FNRI PhilFCT""}}"
PH_DISH_028,EST_PH_DISH_028_V1,FC000333,"Onion, Bombay bulb, boiled",60,ASSUMED_REFERENCE_MIXTURE,47.0,1.2,9.7,0.4,1.3,4.6,3.0,0.0,"{""kcal_100g"":{""value_per_100g"":47.0,""value_for_portion"":47.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""protein_g_100g"":{""value_per_100g"":1.2,""value_for_portion"":1.2,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""carbs_g_100g"":{""value_per_100g"":9.7,""value_for_portion"":9.7,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fat_g_100g"":{""value_per_100g"":0.4,""value_for_portion"":0.4,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""fiber_g_100g"":{""value_per_100g"":1.3,""value_for_portion"":1.3,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sugar_g_100g"":{""value_per_100g"":4.6,""value_for_portion"":4.6,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""sodium_mg_100g"":{""value_per_100g"":3.0,""value_for_portion"":3.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""},""cholesterol_mg_100g"":{""value_per_100g"":0.0,""value_for_portion"":0.0,""label"":""Verified"",""source_url"":""https://i.fnri.dost.gov.ph/fct/library/report/3421"",""source_record_id"":""D142"",""source_name"":""DOST-FNRI PhilFCT""}}"
